Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,3191021589,1680641241,--,--
No,Ch,Hit,Time_H,Time_L,Energy
100520,0,0x110121,23,2789315336,3062
100521,1,0x110222,23,2789591560,437
100522,0,0x110121,23,2789611592,1749
100523,1,0x110222,23,2793743016,2016
100524,0,0x110121,23,2794037672,1714
100525,0,0x110321,23,2796748008,408
100526,1,0x110222,23,2796748040,2119
100527,1,0x110222,23,2796848008,2848
100528,1,0x110222,23,2798210472,2643
100529,0,0x110121,23,2799006408,1157
100530,1,0x110222,23,2799899336,2233
100531,0,0x110121,23,2800789160,2440
100532,1,0x110222,23,2800789224,2299
100533,1,0x110222,23,2800989128,2276
100534,1,0x110222,23,2801052712,488
100535,0,0x110121,23,2801225448,1179
100536,1,0x110222,23,2801947336,1625
100537,1,0x110222,23,2804077768,1636
100538,1,0x110222,23,2807579176,301
100539,1,0x110222,23,2808301672,2870
100540,0,0x110121,23,2809937704,4331
100541,1,0x110222,23,2810289032,1385
100542,0,0x110121,23,2810591528,4360
100543,1,0x110222,23,2812108328,2399
100544,1,0x110222,23,2813495720,1299
100545,1,0x110222,23,2818116200,423
100546,1,0x110222,23,2819517864,500
100547,1,0x110222,23,2819678184,522
100548,1,0x110222,23,2819821672,1038
100549,1,0x110222,23,2820079784,2276
100550,1,0x110222,23,2821197384,1574
100551,0,0x110121,23,2822035016,492
100552,1,0x110222,23,2822362856,2552
100553,0,0x110121,23,2822479144,5933
100554,1,0x110222,23,2827565256,1374
100555,0,0x110121,23,2827701832,2475
100556,0,0x110121,23,2828305960,1419
100557,1,0x110222,23,2830170664,1913
100558,0,0x110121,23,2830699336,2255
100559,0,0x110121,23,2835571528,1984
100560,1,0x110222,23,2835571656,472
100561,1,0x110222,23,2836147048,2434
100562,0,0x110121,23,2836541672,2179
100563,1,0x110222,23,2836793160,770
100564,1,0x110222,23,2837671592,2291
100565,0,0x110121,23,2837838792,2767
100566,1,0x110222,23,2837919240,2670
100567,0,0x110121,23,2839012520,3120
100568,1,0x110222,23,2840753832,816
100569,0,0x110121,23,2841513832,380
100570,1,0x110222,23,2842025992,2429
100571,1,0x110222,23,2842513096,3504
100572,1,0x110222,23,2842994376,558
100573,1,0x110222,23,2843063816,884
100574,1,0x110222,23,2843379688,1745
100575,0,0x110121,23,2846313448,3119
100576,0,0x110121,23,2847877192,403
100577,1,0x110222,23,2849934312,1058
100578,1,0x110222,23,2851208168,791
100579,1,0x110222,23,2854289288,1043
100580,0,0x110121,23,2854450216,457
100581,1,0x110222,23,2855744552,523
100582,1,0x110222,23,2855966536,314
100583,0,0x110121,23,2856908136,1145
100584,1,0x110222,23,2857422408,607
100585,1,0x110222,23,2858236904,361
100586,1,0x110222,23,2858938408,546
100587,0,0x110121,23,2859315880,3228
100588,1,0x110222,23,2859316008,453
100589,1,0x110222,23,2860393000,1200
100590,1,0x110222,23,2861345128,432
100591,0,0x110121,23,2862667208,1324
100592,1,0x110222,23,2863772200,461
100593,0,0x110321,23,2864720136,401
100594,1,0x110222,23,2864720168,2064
100595,1,0x110222,23,2865193000,2745
100596,1,0x110222,23,2865595368,528
100597,0,0x110121,23,2867367560,2761
100598,0,0x110121,23,2867553608,754
100599,1,0x110222,23,2868511816,2752
100600,0,0x110121,23,2868727944,738
100601,1,0x110222,23,2869441640,634
100602,0,0x110121,23,2869790376,955
100603,1,0x110222,23,2869808264,434
100604,1,0x110222,23,2870851496,979
100605,1,0x110222,23,2873244744,570
100606,1,0x110222,23,2873547560,1282
100607,0,0x110321,23,2873954536,528
100608,1,0x110222,23,2873954568,2766
100609,0,0x110121,23,2874973640,657
100610,1,0x110222,23,2876163080,330
100611,0,0x110121,23,2876428008,3173
100612,1,0x110222,23,2878407464,1252
100613,1,0x110222,23,2878536328,1201
100614,1,0x110222,23,2878630824,1077
100615,1,0x110222,23,2878914376,358
100616,0,0x110121,23,2879072104,2855
100617,0,0x110121,23,2879082728,526
100618,1,0x110222,23,2879082760,1910
100619,1,0x110222,23,2883366216,917
100620,1,0x110222,23,2885110248,560
100621,0,0x110121,23,2885949352,1793
100622,1,0x110222,23,2886130120,2877
100623,1,0x110222,23,2886512584,1344
100624,1,0x110222,23,2886845256,1244
100625,0,0x110121,23,2889512040,1289
100626,1,0x110222,23,2889512200,331
100627,0,0x110121,23,2891185512,506
100628,0,0x110321,23,2891707688,445
100629,1,0x110222,23,2891707720,1889
100630,0,0x110121,23,2891804552,656
100631,1,0x110222,23,2894684104,679
100632,0,0x110121,23,2895280616,793
100633,0,0x110121,23,2896685032,368
100634,1,0x110222,23,2896857768,1205
100635,0,0x110121,23,2900241192,2503
100636,1,0x110222,23,2901260584,2691
100637,1,0x110222,23,2901563592,3336
100638,0,0x110121,23,2903698088,814
100639,1,0x110222,23,2904881320,2436
100640,1,0x110222,23,2904963272,874
100641,1,0x110222,23,2905162984,2016
100642,1,0x110222,23,2905304616,319
100643,1,0x110222,23,2906315400,2367
100644,1,0x110222,23,2909202888,1846
100645,0,0x110121,23,2909552008,1984
100646,1,0x110222,23,2910042920,3473
100647,0,0x110121,23,2911256200,1555
100648,0,0x110121,23,2911517736,596
100649,1,0x110222,23,2913369544,611
100650,1,0x110222,23,2913386824,950
100651,1,0x110222,23,2913474248,1194
100652,0,0x110121,23,2914242376,370
100653,0,0x110121,23,2915947624,549
100654,0,0x110121,23,2917334856,1823
100655,0,0x110121,23,2917812808,353
100656,1,0x110222,23,2918390184,2589
100657,1,0x110222,23,2919329288,2662
100658,0,0x110121,23,2919754344,2489
100659,1,0x110222,23,2920998120,1080
100660,0,0x110121,23,2921248392,1039
100661,1,0x110222,23,2921600520,334
100662,1,0x110222,23,2921801672,2273
100663,0,0x110121,23,2922321768,2732
100664,1,0x110222,23,2924983208,561
100665,1,0x110222,23,2926126184,468
100666,0,0x110121,23,2926484168,390
100667,1,0x110222,23,2929835624,424
100668,0,0x110121,23,2931184072,723
100669,1,0x110222,23,2932667016,1136
100670,0,0x110121,23,2933451464,3600
100671,0,0x110121,23,2934910024,456
100672,1,0x110222,23,2934910088,792
100673,1,0x110222,23,2937374472,1038
100674,1,0x110222,23,2937452168,552
100675,0,0x110121,23,2939179496,1657
100676,1,0x110222,23,2939179592,1376
100677,1,0x110222,23,2941710312,2264
100678,0,0x110121,23,2943004072,1812
100679,1,0x110222,23,2944493736,280
100680,0,0x110121,23,2948411464,3235
100681,1,0x110222,23,2948777768,1185
100682,1,0x110222,23,2949628808,506
100683,0,0x110121,23,2950393384,394
100684,0,0x110121,23,2950784040,363
100685,1,0x110222,23,2951519048,314
100686,1,0x110222,23,2951548776,2051
100687,0,0x110121,23,2952110824,638
100688,0,0x110121,23,2953303400,5994
100689,0,0x110121,23,2953354984,468
100690,1,0x110222,23,2953355080,582
100691,0,0x110121,23,2954175752,2710
100692,1,0x110222,23,2954755112,2734
100693,1,0x110222,23,2955627144,317
100694,1,0x110222,23,2956220072,2573
100695,1,0x110222,23,2956725064,2370
100696,1,0x110222,23,2957323688,406
100697,1,0x110222,23,2957714984,1563
100698,1,0x110222,23,2957792648,1920
100699,1,0x110222,23,2959758536,2350
100700,1,0x110222,23,2962314952,942
100701,0,0x110121,23,2965392680,954
100702,1,0x110222,23,2967703272,2219
100703,1,0x110222,23,2968401192,2445
100704,1,0x110222,23,2973055016,2389
100705,0,0x110121,23,2973473032,493
100706,1,0x110222,23,2975364360,1213
100707,1,0x110222,23,2977633448,1197
100708,0,0x110121,23,2977968744,2371
100709,0,0x110121,23,2979420296,315
100710,0,0x110121,23,2979487208,1384
100711,0,0x110121,23,2980090024,380
100712,1,0x110222,23,2980243944,741
100713,0,0x110121,23,2983354344,679
100714,1,0x110222,23,2983354472,593
100715,0,0x110121,23,2985971560,461
100716,0,0x110121,23,2986229416,5085
100717,0,0x110121,23,2986327688,2970
100718,0,0x110121,23,2986505672,1526
100719,0,0x110121,23,2986566440,1135
100720,1,0x110222,23,2988012392,4003
100721,1,0x110222,23,2988121128,2268
100722,0,0x110121,23,2989350632,578
100723,1,0x110222,23,2990779912,1208
100724,1,0x110222,23,2991233544,422
100725,1,0x110222,23,2992441800,446
100726,1,0x110222,23,2993771400,745
100727,1,0x110222,23,2994136200,1711
100728,1,0x110222,23,2994643048,1517
100729,0,0x110121,23,2994999912,689
100730,0,0x110121,23,2995991720,1667
100731,1,0x110222,23,2997236840,2219
100732,1,0x110222,23,2997817480,1492
100733,0,0x110121,23,3000354728,613
100734,1,0x110222,23,3002228200,821
100735,0,0x110121,23,3002556808,2050
100736,1,0x110222,23,3002731976,1795
100737,0,0x110121,23,3006807400,431
100738,0,0x110321,23,3007009864,434
100739,1,0x110222,23,3007009896,2702
100740,1,0x110222,23,3008358888,649
100741,0,0x110121,23,3008404360,234
100742,1,0x110222,23,3008769864,2099
100743,0,0x110121,23,3010552904,808
100744,1,0x110222,23,3010552968,1723
100745,1,0x110222,23,3017759208,1348
100746,0,0x110121,23,3017924200,936
100747,1,0x110222,23,3018261224,533
100748,1,0x110222,23,3019974440,609
100749,1,0x110222,23,3020350696,328
100750,0,0x110121,23,3021047592,556
100751,1,0x110222,23,3021694856,484
100752,0,0x110121,23,3024187304,769
100753,1,0x110222,23,3024622440,303
100754,0,0x110121,23,3027545512,436
100755,1,0x110222,23,3028132616,1113
100756,1,0x110222,23,3029057512,3279
100757,1,0x110222,23,3030110696,333
100758,0,0x110121,23,3030353960,257
100759,1,0x110222,23,3031444456,325
100760,0,0x110121,23,3032377448,1004
100761,1,0x110222,23,3034922088,2814
100762,0,0x110121,23,3035049096,503
100763,1,0x110222,23,3035049128,1973
100764,1,0x110222,23,3036402888,759
100765,1,0x110222,23,3038790408,506
100766,1,0x110222,23,3039014472,1614
100767,1,0x110222,23,3040261928,1703
100768,0,0x110121,23,3040899912,455
100769,1,0x110222,23,3040899976,705
100770,0,0x110121,23,3041671464,2801
100771,1,0x110222,23,3041671560,1374
100772,1,0x110222,23,3042867368,1884
100773,0,0x110121,23,3042887624,269
100774,0,0x110121,23,3043383912,2289
100775,0,0x110121,23,3043879400,3186
100776,1,0x110222,23,3043888744,2374
100777,0,0x110121,23,3043926056,545
100778,1,0x110222,23,3044282280,392
100779,1,0x110222,23,3045162632,2502
100780,0,0x110121,23,3048019208,1650
100781,1,0x110222,23,3048019272,2730
100782,1,0x110222,23,3048953448,2023
100783,0,0x110121,23,3050271656,1386
100784,0,0x110121,23,3051038280,2726
100785,1,0x110222,23,3052609000,436
100786,1,0x110222,23,3053131816,1434
100787,1,0x110222,23,3053514760,2145
100788,0,0x110121,23,3054285192,649
100789,0,0x110121,23,3054765512,395
100790,0,0x110121,23,3055617064,2757
100791,1,0x110222,23,3056734952,859
100792,1,0x110222,23,3057390280,2645
100793,1,0x110222,23,3057836104,2693
100794,1,0x110222,23,3057906824,399
100795,1,0x110222,23,3058692328,1242
100796,1,0x110222,23,3061022408,386
100797,0,0x110121,23,3061132008,183
100798,0,0x110121,23,3062230024,1548
100799,1,0x110222,23,3064148424,273
100800,1,0x110222,23,3065246632,435
100801,1,0x110222,23,3066049544,1137
100802,0,0x110121,23,3066927368,2194
100803,1,0x110222,23,3067604232,2596
100804,1,0x110222,23,3067694856,585
100805,1,0x110222,23,3068608296,1043
100806,1,0x110222,23,3069472776,1396
100807,0,0x110121,23,3069650376,1140
100808,1,0x110222,23,3069650440,2047
100809,1,0x110222,23,3070248296,2076
100810,0,0x110121,23,3070499656,606
100811,0,0x110121,23,3072075976,1737
100812,1,0x110222,23,3072076040,1725
100813,1,0x110222,23,3072867240,949
100814,0,0x110121,23,3074048168,1216
100815,0,0x110121,23,3075929128,336
100816,0,0x110121,23,3076271272,2810
100817,1,0x110222,23,3077051240,616
100818,1,0x110222,23,3077744712,1923
100819,0,0x110321,23,3078150280,668
100820,1,0x110222,23,3078150312,2644
100821,1,0x110222,23,3078355304,520
100822,1,0x110222,23,3080703720,489
100823,0,0x110121,23,3082079464,540
100824,1,0x110222,23,3083950824,1072
100825,0,0x110121,23,3084783688,1596
100826,1,0x110222,23,3085464328,2553
100827,0,0x110121,23,3085941928,2070
100828,0,0x110121,23,3086876584,1938
100829,0,0x110121,23,3087914664,2624
100830,1,0x110222,23,3089112872,2461
100831,1,0x110222,23,3090385224,2727
100832,1,0x110222,23,3091146408,650
100833,1,0x110222,23,3092517608,2269
100834,1,0x110222,23,3094472776,2155
100835,1,0x110222,23,3095498088,506
100836,1,0x110222,23,3095971784,864
100837,1,0x110222,23,3097357928,1571
100838,1,0x110222,23,3098969352,2593
100839,1,0x110222,23,3099330760,2554
100840,1,0x110222,23,3101287304,721
100841,0,0x110121,23,3102174472,403
100842,1,0x110222,23,3102817736,571
100843,0,0x110121,23,3102946920,3121
100844,0,0x110121,23,3103286344,2930
100845,0,0x110321,23,3103705448,303
100846,1,0x110222,23,3103705480,1349
100847,1,0x110222,23,3104201800,358
100848,1,0x110222,23,3104650568,1630
100849,0,0x110121,23,3105668136,1577
100850,1,0x110222,23,3105791304,511
100851,1,0x110222,23,3106619592,657
100852,1,0x110222,23,3107340616,1752
100853,1,0x110222,23,3108499304,649
100854,1,0x110222,23,3113327304,4791
100855,1,0x110222,23,3113702408,838
100856,1,0x110222,23,3113936072,2330
100857,1,0x110222,23,3114019304,2091
100858,1,0x110222,23,3114494312,1595
100859,1,0x110222,23,3116707944,518
100860,0,0x110121,23,3117962312,1655
100861,1,0x110222,23,3117962440,693
100862,1,0x110222,23,3118623528,777
100863,1,0x110222,23,3119686728,899
100864,1,0x110222,23,3121037640,640
100865,0,0x110121,23,3124033864,285
100866,1,0x110222,23,3124642120,1009
100867,1,0x110222,23,3126023528,2014
100868,1,0x110222,23,3126038952,2163
100869,0,0x110121,23,3126819304,273
100870,1,0x110222,23,3127820104,2625
100871,1,0x110222,23,3129179624,4834
100872,1,0x110222,23,3130158536,1942
100873,0,0x110121,23,3135390344,1551
100874,1,0x110222,23,3135875656,966
100875,1,0x110222,23,3136447464,559
100876,1,0x110222,23,3136972904,629
100877,0,0x110121,23,3137947880,581
100878,1,0x110222,23,3138189256,355
100879,0,0x110121,23,3139849000,552
100880,0,0x110121,23,3141756392,1105
100881,1,0x110222,23,3141756552,350
100882,1,0x110222,23,3144189352,2315
100883,1,0x110222,23,3144330088,996
100884,0,0x110121,23,3144413640,1348
100885,1,0x110222,23,3145436488,1720
100886,1,0x110222,23,3146561704,2381
100887,0,0x110121,23,3146608872,2780
100888,0,0x110121,23,3147554728,922
100889,0,0x110321,23,3148413928,374
100890,1,0x110222,23,3148413960,2766
100891,1,0x110222,23,3152327560,1146
100892,1,0x110222,23,3153150952,435
100893,0,0x110121,23,3153771848,2888
100894,1,0x110222,23,3153771944,1874
100895,1,0x110222,23,3154251816,1939
100896,1,0x110222,23,3154445096,1147
100897,0,0x110121,23,3155239816,1385
100898,0,0x110121,23,3158986440,1636
100899,1,0x110222,23,3158986504,2667
100900,0,0x110121,23,3159701512,1007
100901,1,0x110222,23,3159763400,2024
100902,1,0x110222,23,3160586792,896
100903,0,0x110121,23,3165453672,2396
100904,1,0x110222,23,3168053896,297
100905,1,0x110222,23,3169091144,559
100906,0,0x110121,23,3171107848,1811
100907,1,0x110222,23,3171809480,387
100908,1,0x110222,23,3175061992,353
100909,0,0x110121,23,3176546824,1362
100910,1,0x110222,23,3178056040,1266
100911,1,0x110222,23,3178143464,1337
100912,1,0x110222,23,3178450184,2578
100913,1,0x110222,23,3178805288,3282
100914,1,0x110222,23,3179158344,2707
100915,1,0x110222,23,3179554984,302
100916,0,0x110121,23,3180210024,2340
100917,1,0x110222,23,3180210152,573
100918,1,0x110222,23,3181268744,1974
100919,0,0x110121,23,3182206632,2795
100920,1,0x110222,23,3182496264,1301
100921,1,0x110222,23,3182575560,1610
100922,0,0x110121,23,3183191176,1029
100923,0,0x110121,23,3184147624,399
100924,1,0x110222,23,3185838760,1738
100925,0,0x110121,23,3187416648,3204
100926,1,0x110222,23,3187416808,505
100927,0,0x110121,23,3187904424,441
100928,0,0x110121,23,3188659208,297
100929,0,0x110121,23,3189418120,755
100930,1,0x110222,23,3190679400,2667
100931,0,0x110121,23,3191617256,1446
100932,1,0x110222,23,3193295016,1024
100933,1,0x110222,23,3193838664,794
100934,0,0x110121,23,3195801288,1401
100935,1,0x110222,23,3198034600,1144
100936,1,0x110222,23,3199670024,4886
100937,0,0x110121,23,3200576104,4363
100938,0,0x110121,23,3204554792,1868
100939,1,0x110222,23,3204554856,2308
100940,1,0x110222,23,3204698696,2389
100941,0,0x110121,23,3206530504,641
100942,1,0x110222,23,3207445000,356
100943,0,0x110121,23,3207650216,417
100944,1,0x110222,23,3207650280,1077
100945,1,0x110222,23,3207929416,2379
100946,1,0x110222,23,3209081128,2669
100947,0,0x110121,23,3210494504,808
100948,1,0x110222,23,3211557768,1561
100949,0,0x110121,23,3212209608,1429
100950,1,0x110222,23,3212209672,2201
100951,0,0x110121,23,3212363560,2339
100952,1,0x110222,23,3212559048,641
100953,1,0x110222,23,3214307304,1397
100954,0,0x110121,23,3214979048,2740
100955,0,0x110121,23,3215087304,1826
100956,0,0x110121,23,3216061192,3227
100957,1,0x110222,23,3218083720,1196
100958,0,0x110121,23,3219044392,2157
100959,1,0x110222,23,3219044488,2011
100960,1,0x110222,23,3219335240,1765
100961,0,0x110121,23,3219927016,628
100962,1,0x110222,23,3219927080,1577
100963,1,0x110222,23,3220508168,1606
100964,1,0x110222,23,3224661832,333
100965,1,0x110222,23,3225090184,435
100966,1,0x110222,23,3225243080,343
100967,1,0x110222,23,3225495528,717
100968,0,0x110121,23,3226441256,392
100969,1,0x110222,23,3226441320,1330
100970,1,0x110222,23,3227470440,643
100971,1,0x110222,23,3227895496,838
100972,0,0x110121,23,3231557576,1730
100973,1,0x110222,23,3232634600,592
100974,1,0x110222,23,3233123464,415
100975,0,0x110121,23,3233360520,3397
100976,0,0x110121,23,3233979496,257
100977,1,0x110222,23,3235344424,420
100978,1,0x110222,23,3236213320,314
100979,1,0x110222,23,3238102088,759
100980,1,0x110222,23,3238771368,1042
100981,1,0x110222,23,3238828712,530
100982,1,0x110222,23,3239596072,752
100983,0,0x110121,23,3239604584,3123
100984,1,0x110222,23,3239789640,1406
100985,1,0x110222,23,3242634792,2446
100986,1,0x110222,23,3244051496,1478
100987,1,0x110222,23,3244537704,4032
100988,1,0x110222,23,3245091656,784
100989,1,0x110222,23,3245925512,528
100990,1,0x110222,23,3248022216,317
100991,1,0x110222,23,3251240968,3794
100992,1,0x110222,23,3252726376,1629
100993,1,0x110222,23,3252873768,2638
100994,0,0x110121,23,3257499336,1108
100995,0,0x110121,23,3258090216,2850
100996,1,0x110222,23,3258090408,375
100997,1,0x110222,23,3259586216,913
100998,0,0x110121,23,3259896136,1984
100999,1,0x110222,23,3259896232,1445
101000,1,0x110222,23,3261550280,2351
101001,1,0x110222,23,3262261576,1009
101002,0,0x110121,23,3262517384,7119
101003,0,0x110121,23,3263316744,822
101004,0,0x110121,23,3263580008,1850
101005,0,0x110121,23,3264735400,695
101006,1,0x110222,23,3268565416,938
101007,1,0x110222,23,3269223432,320
101008,1,0x110222,23,3272750536,549
101009,0,0x110121,23,3273022504,538
101010,1,0x110222,23,3274425896,2170
101011,1,0x110222,23,3278385192,774
101012,0,0x110121,23,3279845000,2113
101013,1,0x110222,23,3282541000,2643
101014,0,0x110121,23,3282843880,2413
101015,0,0x110121,23,3284716712,1003
101016,1,0x110222,23,3286007656,516
101017,0,0x110121,23,3286588872,2103
101018,1,0x110222,23,3286589000,772
101019,0,0x110121,23,3287005416,2411
101020,1,0x110222,23,3287011912,4885
101021,1,0x110222,23,3287218344,1968
101022,0,0x110121,23,3287861160,887
101023,0,0x110121,23,3289849512,577
101024,1,0x110222,23,3290159304,390
101025,0,0x110121,23,3292273672,3213
101026,1,0x110222,23,3290609032,2664
101027,0,0x110121,23,3294653672,1422
101028,1,0x110222,23,3290797672,739
101029,0,0x110121,23,3297904584,4912
101030,1,0x110222,23,3292505288,2400
101031,1,0x110222,23,3292650472,589
101032,1,0x110222,23,3292899720,2263
101033,1,0x110222,23,3294359016,746
101034,1,0x110222,23,3295257064,2142
101035,1,0x110222,23,3295843976,1893
101036,1,0x110222,23,3298225160,2120
101037,1,0x110222,23,3299592040,864
101038,1,0x110222,23,3300796200,2122
101039,0,0x110121,23,3302934216,3132
101040,0,0x110121,23,3304368904,1795
101041,1,0x110222,23,3305698120,1967
101042,1,0x110222,23,3309273000,2354
101043,1,0x110222,23,3310418440,1734
101044,1,0x110222,23,3310738408,2622
101045,0,0x110121,23,3314953608,1204
101046,1,0x110222,23,3315894408,1192
101047,0,0x110121,23,3316932104,588
101048,0,0x110121,23,3317506856,514
101049,1,0x110222,23,3320312744,1477
101050,1,0x110222,23,3320373384,812
101051,1,0x110222,23,3321822984,636
101052,0,0x110121,23,3322464136,461
101053,1,0x110222,23,3322974856,897
101054,0,0x110121,23,3323461576,229
101055,1,0x110222,23,3324901960,2722
101056,0,0x110121,23,3325474888,600
101057,1,0x110222,23,3325474920,2113
101058,1,0x110222,23,3325492200,1812
101059,0,0x110121,23,3325690120,771
101060,1,0x110222,23,3326545064,1561
101061,1,0x110222,23,3330743208,1202
101062,0,0x110121,23,3332167976,836
101063,0,0x110121,23,3332601896,1799
101064,1,0x110222,23,3336111208,756
101065,1,0x110222,23,3337656136,624
101066,1,0x110222,23,3337982184,3871
101067,0,0x110121,23,3338636232,3108
101068,1,0x110222,23,3338636296,2391
101069,0,0x110121,23,3338868104,3199
101070,0,0x110121,23,3339800648,1010
101071,0,0x110121,23,3343292872,3263
101072,0,0x110121,23,3343359656,1586
101073,0,0x110121,23,3345136648,251
101074,1,0x110222,23,3345136680,494
101075,0,0x110121,23,3346316904,757
101076,1,0x110222,23,3348135336,3053
101077,0,0x110121,23,3350930472,2623
101078,1,0x110222,23,3350930536,2642
101079,1,0x110222,23,3351063976,1771
101080,0,0x110121,23,3352707528,3207
101081,1,0x110222,23,3352707624,2401
101082,0,0x110121,23,3355852616,355
101083,1,0x110222,23,3355875432,2357
101084,1,0x110222,23,3355954728,493
101085,0,0x110121,23,3356537352,441
101086,1,0x110222,23,3356769704,2006
101087,1,0x110222,23,3359016104,1794
101088,0,0x110121,23,3360043144,4769
101089,1,0x110222,23,3360114248,449
101090,1,0x110222,23,3360634664,2669
101091,1,0x110222,23,3362484488,1725
101092,0,0x110121,23,3362486728,276
101093,1,0x110222,23,3364529288,1310
101094,0,0x110121,23,3366342280,511
101095,0,0x110121,23,3366474216,262
101096,1,0x110222,23,3366928456,2368
101097,1,0x110222,23,3367242344,459
101098,1,0x110222,23,3369216040,1512
101099,0,0x110121,23,3371964232,2464
101100,1,0x110222,23,3371964360,490
101101,0,0x110121,23,3372038536,345
101102,1,0x110222,23,3374610568,2295
101103,1,0x110222,23,3374622184,1372
101104,1,0x110222,23,3375446632,895
101105,1,0x110222,23,3375542376,2475
101106,0,0x110121,23,3380426472,267
101107,1,0x110222,23,3381026344,389
101108,1,0x110222,23,3381549896,612
101109,1,0x110222,23,3382330152,2683
101110,1,0x110222,23,3382419496,3334
101111,1,0x110222,23,3384413096,366
101112,0,0x110121,23,3387475592,324
101113,0,0x110121,23,3389280616,2615
101114,1,0x110222,23,3389280776,504
101115,0,0x110121,23,3389616296,1596
101116,1,0x110222,23,3390175624,1891
101117,1,0x110222,23,3391197096,357
101118,1,0x110222,23,3391630856,1704
101119,1,0x110222,23,3393219432,488
101120,0,0x110121,23,3397998120,1231
101121,0,0x110121,23,3400424840,918
101122,1,0x110222,23,3401678088,349
101123,1,0x110222,23,3402505320,2303
101124,1,0x110222,23,3403170408,519
101125,1,0x110222,23,3404163720,561
101126,0,0x110121,23,3405096456,394
101127,1,0x110222,23,3405356552,584
101128,0,0x110121,23,3406213416,5373
101129,1,0x110222,23,3408110792,568
101130,0,0x110121,23,3408197544,3063
101131,1,0x110222,23,3408499368,2258
101132,0,0x110121,23,3408751304,2087
101133,1,0x110222,23,3409818536,2290
101134,1,0x110222,23,3411643784,2271
101135,0,0x110121,23,3411653928,2480
101136,0,0x110121,23,3412773096,2760
101137,0,0x110121,23,3413540200,2515
101138,1,0x110222,23,3415462696,2302
101139,1,0x110222,23,3416747528,1065
101140,1,0x110222,23,3417528552,505
101141,0,0x110121,23,3417565448,2839
101142,1,0x110222,23,3418760616,2273
101143,1,0x110222,23,3419217480,2129
101144,0,0x110321,23,3419310472,445
101145,1,0x110222,23,3419310504,2261
101146,0,0x110121,23,3421390568,4704
101147,1,0x110222,23,3421943720,322
101148,1,0x110222,23,3423062472,974
101149,0,0x110121,23,3423128904,2332
101150,0,0x110121,23,3425539912,1825
101151,0,0x110121,23,3425667656,1739
101152,0,0x110121,23,3425762536,811
101153,0,0x110121,23,3425799592,3079
101154,0,0x110121,23,3431329608,1787
101155,0,0x110121,23,3432599144,607
101156,1,0x110222,23,3432925352,386
101157,0,0x110121,23,3434055496,432
101158,1,0x110222,23,3434659592,699
101159,0,0x110121,23,3436612488,635
101160,1,0x110222,23,3436612552,1869
101161,0,0x110121,23,3439471496,943
101162,0,0x110121,23,3439574856,2466
101163,1,0x110222,23,3440217704,4705
101164,1,0x110222,23,3440863912,824
101165,0,0x110121,23,3441085416,962
101166,1,0x110222,23,3441085480,1926
101167,1,0x110222,23,3445603720,597
101168,1,0x110222,23,3446546312,1611
101169,0,0x110121,23,3447632840,1352
101170,1,0x110222,23,3447632936,1315
101171,0,0x110121,23,3447899208,2878
101172,0,0x110121,23,3447952360,1182
101173,1,0x110222,23,3447988456,1190
101174,1,0x110222,23,3448201736,867
101175,0,0x110121,23,3450954504,1154
101176,1,0x110222,23,3450954568,2703
101177,0,0x110121,23,3451242632,292
101178,1,0x110222,23,3451333992,3332
101179,1,0x110222,23,3451812328,517
101180,1,0x110222,23,3451940936,765
101181,0,0x110121,23,3454618280,759
101182,1,0x110222,23,3456285416,2556
101183,1,0x110222,23,3456480200,478
101184,0,0x110121,23,3456655592,678
101185,0,0x110121,23,3457480712,294
101186,0,0x110121,23,3459484744,2257
101187,1,0x110222,23,3459484840,1409
101188,0,0x110121,23,3460119624,497
101189,0,0x110121,23,3461604200,566
101190,0,0x110121,23,3462161224,3269
101191,1,0x110222,23,3462781480,2737
101192,1,0x110222,23,3463481960,2045
101193,0,0x110121,23,3463524488,443
101194,0,0x110121,23,3464243016,2986
101195,1,0x110222,23,3464409352,291
101196,0,0x110121,23,3465066312,2714
101197,1,0x110222,23,3465837992,2359
101198,1,0x110222,23,3466789256,1618
101199,1,0x110222,23,3469941800,1232
101200,1,0x110222,23,3470074728,550
101201,1,0x110222,23,3473383720,1226
101202,0,0x110121,23,3474447144,2941
101203,1,0x110222,23,3474447240,2695
101204,1,0x110222,23,3477809960,564
101205,1,0x110222,23,3479031944,1037
101206,0,0x110121,23,3479724456,298
101207,0,0x110121,23,3481524936,1636
101208,0,0x110121,23,3481700936,912
101209,0,0x110121,23,3481791336,2273
101210,1,0x110222,23,3481791432,1937
101211,0,0x110121,23,3482561128,2530
101212,0,0x110121,23,3482704040,2697
101213,1,0x110222,23,3482704136,2049
101214,1,0x110222,23,3483231976,345
101215,1,0x110222,23,3483500840,466
101216,1,0x110222,23,3484132936,1010
101217,0,0x110121,23,3484541288,2033
101218,0,0x110121,23,3485076296,2657
101219,1,0x110222,23,3485076456,521
101220,0,0x110121,23,3485397640,372
101221,0,0x110121,23,3485771208,3585
101222,1,0x110222,23,3485959176,1803
101223,0,0x110121,23,3485964776,4054
101224,0,0x110121,23,3486614408,3305
101225,1,0x110222,23,3488307944,290
101226,0,0x110121,23,3491904040,254
101227,0,0x110121,23,3492695112,588
101228,1,0x110222,23,3496947144,330
101229,1,0x110222,23,3497737000,688
